sex,age,race,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,r_charge_degree,r_charge_desc,is_violent_recid,vr_charge_degree,vr_charge_desc,two_year_recid,dob_year,event_date_day,event_date_month,event_date_year
Male,45,Caucasian,F,drugs,0,0,0,5,1,M1,other,0,NA,NA,1,1970,2,10,2014
Male,29,African-American,M,traffic,0,0,0,2,0,NA,NA,0,NA,NA,0,1986,16,3,2014
Male,46,Caucasian,F,traffic,0,0,0,6,1,M2,traffic,0,NA,NA,1,1970,11,1,2013
Male,26,African-American,F,drugs,0,0,0,2,1,M2,traffic,0,NA,NA,1,1990,25,4,2013
Male,25,African-American,F,other,0,0,0,7,0,NA,NA,0,NA,NA,0,1990,25,9,2013
Male,23,African-American,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1993,26,4,2013
Male,26,African-American,M,robbery,0,0,0,0,1,M1,NA,0,NA,NA,0,1989,16,2,2013
Female,48,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1967,12,11,2013
Male,41,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1974,2,11,2013
Male,30,African-American,M,violence,0,0,1,6,1,M1,drugs,0,NA,NA,1,1985,8,5,2013
Male,21,African-American,M,violence,0,0,0,5,1,M2,traffic,0,NA,NA,1,1994,5,8,2014
Male,28,African-American,F,other,0,0,0,5,1,M2,traffic,0,NA,NA,0,1987,13,2,2013
Male,23,Caucasian,M,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1993,23,3,2013
Male,67,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1948,8,5,2013
Male,46,Caucasian,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1969,9,12,2013
Male,21,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1994,13,5,2013
Male,24,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,10,4,2013
Male,22,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1994,23,9,2013
Male,39,Other,F,robbery,0,0,0,6,0,NA,NA,0,NA,NA,0,1977,1,2,2014
Male,49,African-American,F,traffic,2,0,0,13,0,NA,NA,0,NA,NA,0,1966,31,1,2013
Male,31,African-American,F,violence,0,0,0,3,1,M1,violence,1,F2,other,1,1985,19,9,2013
Female,28,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,14,1,2013
Female,26,African-American,F,other,0,0,0,3,1,F3,traffic,0,NA,NA,1,1989,15,6,2014
Male,24,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,1,1,2013
Male,26,Caucasian,F,traffic,0,0,0,10,1,M1,violence,0,NA,NA,1,1989,30,6,2014
Male,62,African-American,F,drugs,0,0,0,22,1,M1,violence,0,NA,NA,1,1953,29,8,2014
Male,21,African-American,F,other,1,0,0,2,0,NA,NA,0,NA,NA,0,1995,16,4,2013
Male,29,Caucasian,F,drugs,0,0,0,3,1,F3,drugs,0,NA,NA,1,1986,10,8,2013
Male,24,African-American,F,robbery,0,4,0,14,1,F2,robbery,1,F2,robbery,1,1992,17,5,2013
Male,36,African-American,F,other,0,0,0,2,1,M1,drugs,0,NA,NA,0,1980,2,3,2013
Male,25,African-American,M,traffic,0,0,0,0,1,F3,other,1,M1,violence,0,1991,16,3,2013
Male,29,African-American,F,drugs,0,0,0,5,1,M1,drugs,0,NA,NA,1,1986,10,6,2014
Male,26,African-American,F,drugs,0,0,0,7,0,NA,NA,0,NA,NA,0,1989,7,11,2013
Male,53,Caucasian,M,violence,0,0,0,0,1,M2,traffic,0,NA,NA,1,1962,4,7,2014
Male,37,African-American,M,other,0,0,0,4,1,M1,violence,1,F3,violence,1,1979,31,10,2014
Male,35,African-American,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1980,16,8,2013
Male,45,African-American,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1970,24,8,2013
Male,29,Caucasian,M,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1986,25,9,2013
Male,28,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,6,4,2013
Male,32,African-American,F,other,0,0,1,22,1,M1,violence,1,M1,violence,1,1983,20,10,2013
Female,23,Other,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,21,2,2014
Male,21,Hispanic,F,robbery,0,1,0,2,1,M1,violence,1,M1,violence,1,1994,12,10,2014
Male,27,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1988,1,1,2014
Male,21,African-American,M,violence,0,1,1,3,1,M1,violence,0,NA,NA,1,1994,7,10,2013
Female,22,African-American,F,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1993,20,2,2014
Male,26,African-American,F,traffic,0,0,0,5,1,M2,traffic,0,NA,NA,1,1989,30,10,2014
Female,20,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1995,4,2,2014
Male,33,African-American,F,other,0,0,0,13,1,M2,robbery,0,NA,NA,1,1982,21,2,2013
Male,34,African-American,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1981,12,1,2014
Male,23,Hispanic,M,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,26,2,2013
Male,32,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1983,10,4,2013
Male,24,Hispanic,F,other,0,0,0,1,1,M1,other,0,NA,NA,1,1992,27,11,2012
Male,23,African-American,F,robbery,0,0,0,2,1,M1,robbery,0,NA,NA,1,1993,12,7,2014
Male,24,Other,M,drugs,0,0,0,0,1,M1,drugs,0,NA,NA,1,1992,27,2,2013
Male,51,African-American,F,robbery,1,0,1,19,0,NA,NA,0,NA,NA,0,1964,8,4,2013
Male,39,Caucasian,F,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1976,9,7,2013
Male,31,African-American,M,other,0,0,0,6,1,M1,violence,1,F3,violence,0,1985,5,9,2013
Male,44,African-American,F,drugs,0,0,0,6,1,M2,traffic,0,NA,NA,1,1971,10,4,2013
Male,24,Caucasian,F,robbery,0,0,2,6,0,NA,NA,0,NA,NA,0,1991,23,2,2013
Male,40,Caucasian,F,traffic,0,0,0,3,0,NA,NA,0,NA,NA,0,1975,19,4,2013
Male,22,Caucasian,F,robbery,0,0,0,1,1,F3,robbery,0,NA,NA,1,1994,20,7,2013
Male,55,Caucasian,F,other,0,0,0,1,1,M2,robbery,0,NA,NA,1,1960,23,5,2014
Male,51,African-American,F,robbery,0,0,0,3,0,NA,NA,0,NA,NA,0,1964,28,1,2014
Male,22,African-American,F,robbery,0,0,1,1,1,F3,robbery,0,NA,NA,1,1993,19,3,2013
Male,25,Hispanic,F,traffic,1,4,0,10,1,F2,drugs,0,NA,NA,1,1991,17,2,2013
Male,33,African-American,M,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1983,8,10,2013
Male,31,African-American,M,violence,0,0,0,11,1,M1,other,0,NA,NA,1,1984,4,12,2013
Female,24,African-American,M,robbery,0,0,1,11,1,M1,robbery,0,NA,NA,1,1991,3,9,2013
Female,21,Caucasian,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1995,5,11,2013
Male,56,Caucasian,M,violence,0,0,0,9,1,M1,other,0,NA,NA,1,1959,24,10,2014
Male,25,Other,M,traffic,0,0,0,2,0,NA,NA,0,NA,NA,0,1991,20,5,2013
Male,23,Other,M,violence,0,0,0,5,1,M1,violence,1,M1,violence,1,1992,10,2,2013
Male,31,Caucasian,F,other,0,0,0,9,1,F3,drugs,1,F3,violence,1,1984,13,1,2013
Male,34,Caucasian,F,other,0,0,0,0,1,M2,other,0,NA,NA,1,1981,29,3,2013
Male,24,Caucasian,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,12,4,2013
Female,36,Caucasian,F,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1979,13,12,2012
Male,56,African-American,F,violence,0,0,0,28,0,NA,NA,0,NA,NA,0,1959,22,3,2013
Female,21,African-American,M,other,0,3,1,4,1,M2,traffic,0,NA,NA,1,1994,15,9,2012
Male,28,African-American,F,drugs,0,2,0,7,1,F3,robbery,0,NA,NA,1,1987,9,11,2014
Male,61,Caucasian,M,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1955,8,5,2013
Male,27,Native American,M,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1988,5,11,2013
Male,22,African-American,F,drugs,0,0,1,2,1,M1,other,0,NA,NA,1,1993,9,3,2013
Male,37,Other,F,other,0,0,0,0,1,M1,violence,0,NA,NA,1,1978,10,11,2014
Male,44,African-American,M,other,0,0,0,24,0,NA,NA,0,NA,NA,0,1971,11,3,2013
Male,24,African-American,F,drugs,0,0,0,2,1,M1,drugs,0,NA,NA,1,1991,24,3,2014
Male,27,Hispanic,F,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1989,3,8,2013
Male,31,Hispanic,F,drugs,0,1,0,19,1,F3,drugs,1,F3,violence,1,1984,23,9,2013
Male,21,African-American,F,violence,0,0,0,1,1,M2,other,0,NA,NA,1,1994,17,4,2013
Female,31,African-American,M,violence,0,0,0,0,1,M1,violence,1,M1,violence,1,1985,6,7,2013
Male,24,Hispanic,F,robbery,0,0,0,3,1,M2,other,0,NA,NA,1,1992,22,2,2014
Male,21,African-American,F,drugs,0,0,0,2,1,F3,other,1,F3,violence,1,1994,3,8,2014
Female,29,Hispanic,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1987,22,2,2013
Male,26,Hispanic,M,robbery,0,0,0,0,1,M1,other,0,NA,NA,1,1989,8,12,2014
Male,24,Caucasian,F,drugs,0,0,2,2,0,NA,NA,0,NA,NA,0,1992,3,5,2013
Male,29,African-American,F,drugs,0,0,1,9,1,M2,traffic,0,NA,NA,1,1986,19,4,2013
Male,30,African-American,F,drugs,0,0,0,11,1,M1,drugs,0,NA,NA,1,1986,2,10,2014
Male,34,African-American,F,other,0,0,0,2,1,M1,robbery,0,NA,NA,0,1982,11,1,2014
Male,22,Caucasian,F,robbery,0,0,2,0,1,M1,violence,1,M1,violence,1,1993,31,1,2013
Female,24,African-American,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1991,12,12,2012
Male,38,African-American,F,traffic,0,0,0,15,1,M2,traffic,0,NA,NA,0,1978,23,1,2014
Male,26,African-American,F,other,1,0,0,7,1,M1,other,0,NA,NA,1,1989,4,3,2013
Male,53,Hispanic,F,other,0,0,0,18,0,NA,NA,0,NA,NA,0,1962,6,9,2013
Male,34,Hispanic,F,traffic,0,0,0,5,1,M1,drugs,0,NA,NA,1,1981,13,2,2014
Male,28,African-American,F,robbery,0,0,1,7,0,NA,NA,0,NA,NA,0,1987,1,2,2013
Female,38,Caucasian,F,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1978,30,12,2013
Female,26,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1989,7,12,2013
Male,28,African-American,F,other,0,0,0,6,1,M2,other,0,NA,NA,1,1988,7,9,2013
Female,22,African-American,F,robbery,0,0,0,5,1,F3,robbery,0,NA,NA,1,1993,4,9,2013
Female,24,African-American,F,robbery,0,0,0,4,1,M2,traffic,0,NA,NA,1,1991,19,3,2014
Female,24,African-American,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,24,7,2013
Male,23,Hispanic,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1993,14,1,2013
Male,39,Other,F,drugs,0,1,0,4,1,M2,other,0,NA,NA,1,1976,30,8,2014
Male,40,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1976,6,11,2013
Male,36,Asian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1980,10,1,2013
Female,44,Caucasian,F,drugs,0,0,0,4,1,M2,other,0,NA,NA,1,1972,17,3,2013
Male,36,African-American,M,other,0,0,2,7,0,NA,NA,0,NA,NA,0,1979,4,2,2013
Male,24,African-American,M,drugs,0,0,0,1,1,F2,drugs,0,NA,NA,1,1991,3,1,2013
Male,50,Caucasian,M,violence,0,0,0,0,1,M1,other,0,NA,NA,1,1965,11,2,2014
Male,38,Hispanic,F,other,0,0,0,3,1,F3,robbery,0,NA,NA,1,1977,20,3,2013
Male,25,African-American,F,traffic,0,0,0,4,1,M2,traffic,0,NA,NA,1,1990,13,7,2014
Male,21,African-American,F,other,4,0,0,4,1,M2,robbery,0,NA,NA,1,1995,20,12,2012
Male,30,Hispanic,F,violence,0,0,0,7,0,NA,NA,0,NA,NA,0,1986,5,11,2013
Male,33,African-American,F,drugs,0,0,0,8,1,M2,traffic,0,NA,NA,0,1982,30,1,2013
Male,21,Hispanic,F,robbery,0,0,0,0,1,M2,traffic,0,NA,NA,1,1994,6,8,2014
Male,34,African-American,F,violence,0,0,0,5,0,NA,NA,0,NA,NA,0,1981,15,2,2014
Male,37,African-American,F,other,0,0,0,3,1,F3,other,0,NA,NA,1,1979,21,2,2013
Male,30,African-American,F,traffic,0,0,0,21,1,F3,traffic,0,NA,NA,1,1985,11,11,2014
Male,25,Hispanic,F,drugs,0,0,0,3,1,F3,drugs,1,M1,other,1,1991,9,2,2013
Male,23,African-American,F,drugs,0,1,0,3,1,M2,traffic,0,NA,NA,1,1993,7,8,2013
Male,54,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1962,8,11,2013
Male,63,Caucasian,M,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1952,22,1,2014
Male,25,Caucasian,F,other,0,1,0,6,1,M1,violence,1,M1,violence,1,1990,5,4,2014
Male,26,African-American,F,robbery,0,2,2,20,1,M2,traffic,0,NA,NA,1,1989,14,7,2014
Male,56,African-American,F,robbery,0,0,0,7,0,NA,NA,0,NA,NA,0,1959,11,9,2013
Male,26,Caucasian,F,other,0,0,0,4,1,M1,other,1,M1,violence,1,1990,23,9,2013
Male,28,African-American,M,violence,0,0,0,4,1,M1,drugs,0,NA,NA,1,1987,16,3,2014
Male,25,African-American,F,traffic,0,0,1,9,0,NA,NA,0,NA,NA,0,1991,26,2,2013
Male,43,African-American,M,other,0,0,0,4,1,M1,other,1,F3,violence,1,1972,22,5,2014
Male,25,Caucasian,F,drugs,0,0,0,4,0,NA,NA,0,NA,NA,0,1990,8,7,2013
Male,23,African-American,M,other,0,0,0,3,1,F3,drugs,0,NA,NA,1,1992,9,7,2014
Male,25,African-American,F,drugs,0,0,0,4,1,M2,traffic,0,NA,NA,1,1991,21,4,2014
Male,33,African-American,F,traffic,0,0,0,4,1,M2,traffic,0,NA,NA,1,1982,23,3,2014
Female,54,African-American,F,other,0,0,0,7,0,NA,NA,0,NA,NA,0,1961,11,5,2013
Male,36,Caucasian,F,other,0,0,0,1,1,M1,other,1,M1,violence,0,1979,7,2,2013
Male,21,Hispanic,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1994,7,9,2013
Male,29,Hispanic,M,traffic,0,0,0,0,1,F2,violence,1,F2,violence,1,1986,1,10,2014
Male,24,African-American,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1991,21,1,2013
Male,53,Other,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1962,2,2,2014
Male,40,African-American,M,violence,0,0,0,8,1,M2,other,0,NA,NA,1,1975,10,11,2013
Male,33,Caucasian,M,traffic,0,0,0,1,0,NA,NA,0,NA,NA,0,1983,9,3,2013
Male,22,African-American,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1993,24,4,2013
Male,30,Caucasian,F,other,0,0,0,4,0,NA,NA,0,NA,NA,0,1985,1,6,2013
Male,37,Caucasian,F,other,1,6,0,13,0,NA,NA,0,NA,NA,0,1979,31,12,2013
Female,74,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1941,14,11,2013
Male,30,African-American,F,robbery,0,1,1,18,1,F1,NA,0,NA,NA,1,1986,15,3,2013
Male,32,African-American,M,traffic,0,0,0,1,0,NA,NA,0,NA,NA,0,1983,25,2,2013
Male,26,Caucasian,F,drugs,0,0,0,2,1,F3,violence,1,F3,violence,1,1989,6,4,2013
Female,32,African-American,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1983,25,1,2012
Male,34,African-American,F,drugs,0,0,0,7,1,M1,drugs,0,NA,NA,1,1982,19,4,2013
Female,32,Other,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1983,1,11,2013
Male,52,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1963,13,10,2000
Male,57,Caucasian,F,robbery,0,0,0,6,0,NA,NA,0,NA,NA,0,1958,1,9,2013
Male,23,African-American,M,drugs,0,0,0,0,1,M2,other,0,NA,NA,1,1992,12,3,2013
Male,27,African-American,F,drugs,0,0,0,9,1,M2,traffic,0,NA,NA,1,1988,2,7,2014
Male,32,Caucasian,F,robbery,1,0,0,8,1,M1,other,0,NA,NA,0,1983,27,7,2013
Male,22,Caucasian,M,violence,0,0,0,2,1,M1,robbery,0,NA,NA,1,1994,18,7,2013
Male,38,African-American,F,robbery,0,0,1,10,1,M2,robbery,0,NA,NA,1,1977,23,2,2013
Male,38,African-American,F,robbery,0,0,0,9,1,M2,other,1,M1,violence,1,1977,5,8,2014
Male,43,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1972,24,1,2013
Male,43,Caucasian,F,robbery,0,0,0,4,1,M1,other,1,F3,other,1,1972,29,6,2014
Male,30,African-American,M,violence,0,0,0,3,1,M2,traffic,1,F1,robbery,1,1985,6,1,2013
Male,28,Caucasian,F,other,0,0,0,2,1,M2,traffic,0,NA,NA,1,1988,29,10,2014
Male,27,African-American,F,robbery,0,0,0,3,1,M2,other,1,F2,violence,1,1988,16,5,2014
Female,41,African-American,M,robbery,0,1,0,6,0,NA,NA,0,NA,NA,0,1974,28,12,2013
Female,26,African-American,F,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1990,20,8,2013
Male,22,Caucasian,M,robbery,0,0,1,0,1,M1,violence,0,NA,NA,1,1993,12,2,2014
Male,30,African-American,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1986,9,9,2013
Male,53,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1962,11,4,2013
Male,44,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1972,12,11,2013
Male,34,African-American,M,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1982,8,2,2013
Male,32,Caucasian,F,other,0,1,0,15,1,M2,other,0,NA,NA,1,1984,2,2,2014
Male,33,Caucasian,M,violence,0,0,0,10,0,NA,NA,0,NA,NA,0,1982,19,5,2013
Female,24,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1991,19,8,2013
Male,26,African-American,F,traffic,0,0,0,9,1,M1,violence,1,M1,violence,1,1989,29,1,2013
Male,27,African-American,M,other,0,0,0,8,1,M1,NA,0,NA,NA,0,1988,12,1,2013
Female,52,Caucasian,F,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1964,8,10,2013
Male,29,Asian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1986,24,2,2013
Male,24,African-American,F,drugs,0,0,1,4,1,M1,traffic,0,NA,NA,1,1991,13,4,2013
Male,45,Caucasian,F,robbery,0,0,0,9,1,F3,robbery,0,NA,NA,1,1971,20,11,2014
Male,21,African-American,F,other,0,0,1,1,0,NA,NA,0,NA,NA,0,1994,21,3,2014
Male,45,African-American,M,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1970,27,2,2014
Male,31,African-American,F,other,0,0,1,2,1,M2,other,0,NA,NA,1,1984,12,2,2014
Male,29,Other,F,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1987,10,5,2013
Male,43,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1972,8,10,2013
Female,45,Caucasian,F,violence,0,0,0,0,1,M1,other,0,NA,NA,1,1971,3,3,2013
Male,29,Other,F,violence,0,0,0,5,0,NA,NA,0,NA,NA,0,1986,17,5,2013
Male,27,Caucasian,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1988,9,1,2013
Male,22,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1993,12,11,2013
Female,63,Hispanic,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1952,17,6,2013
Male,25,African-American,F,other,0,0,0,4,1,M1,drugs,0,NA,NA,1,1990,12,4,2013
Male,26,Caucasian,F,drugs,1,0,0,2,1,F3,drugs,0,NA,NA,0,1989,29,1,2013
Male,30,Caucasian,F,other,0,0,0,0,1,M1,drugs,0,NA,NA,1,1985,8,5,2014
Male,29,Hispanic,M,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1986,16,12,2013
Male,21,African-American,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1995,22,11,2013
Male,28,Caucasian,F,other,0,0,0,1,1,M2,traffic,0,NA,NA,1,1987,15,1,2013
Male,47,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1968,20,3,2014
Female,65,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1951,23,2,2014
Male,55,Caucasian,M,violence,0,0,0,2,1,M1,other,0,NA,NA,1,1960,21,1,2013
Female,42,Caucasian,F,other,0,0,0,1,1,M2,other,0,NA,NA,1,1973,6,11,2013
Male,32,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1983,28,2,2014
Male,36,Caucasian,F,traffic,0,0,0,5,0,NA,NA,0,NA,NA,0,1979,4,11,2013
Female,51,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1964,26,1,2013
Male,24,Caucasian,M,other,0,1,2,3,0,NA,NA,0,NA,NA,0,1991,2,5,2013
Male,25,Caucasian,M,violence,0,0,0,6,1,M1,drugs,1,F3,violence,1,1990,3,7,2013
Male,27,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1988,25,11,2013
Male,37,African-American,F,violence,0,0,0,0,1,M1,violence,1,M1,violence,1,1978,3,1,2014
Male,37,Hispanic,F,other,0,0,0,6,1,M2,traffic,1,F7,other,1,1978,15,1,2013
Male,25,African-American,F,other,0,0,0,5,1,M1,drugs,0,NA,NA,1,1990,12,11,2014
Male,64,Hispanic,M,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1951,1,6,2013
Male,29,African-American,F,other,0,1,0,6,0,NA,NA,0,NA,NA,0,1986,30,8,2013
Female,34,Caucasian,M,violence,0,0,0,4,0,NA,NA,0,NA,NA,0,1981,11,11,2013
Male,30,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1986,22,1,2014
Male,21,Caucasian,M,violence,0,0,0,0,1,F3,violence,1,M1,violence,1,1995,9,1,2014
Male,52,African-American,M,violence,0,0,0,6,1,F3,drugs,0,NA,NA,1,1964,30,9,2013
Male,31,African-American,F,other,0,0,0,5,1,M1,drugs,0,NA,NA,0,1984,16,12,2013
Male,34,African-American,F,other,1,0,0,11,1,M1,NA,0,NA,NA,1,1981,28,2,2014
Male,33,Caucasian,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1982,11,12,2013
Male,32,African-American,F,drugs,0,0,0,11,1,F3,drugs,1,F1,other,1,1983,17,12,2014
Male,30,African-American,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1986,15,1,2013
Male,56,Caucasian,F,traffic,0,0,0,1,1,M1,violence,1,M1,violence,0,1960,17,1,2013
Male,24,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,13,10,2013
Male,24,African-American,M,other,0,0,0,1,1,F3,other,0,NA,NA,1,1991,20,3,2013
Male,30,Hispanic,F,other,0,0,0,5,1,M2,traffic,0,NA,NA,1,1985,20,11,2014
Male,31,African-American,M,violence,0,0,0,9,1,M2,traffic,0,NA,NA,1,1984,27,1,2014
Female,27,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1988,22,9,2013
Female,40,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1976,23,8,2013
Female,36,African-American,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1979,14,12,2013
Female,30,Caucasian,F,other,0,0,0,4,0,NA,NA,0,NA,NA,0,1985,5,1,2014
Male,49,Caucasian,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1966,10,11,2013
Female,45,Caucasian,M,other,0,0,0,5,0,NA,NA,0,NA,NA,0,1970,30,6,2013
Female,36,Caucasian,F,other,0,0,0,3,1,F3,violence,0,NA,NA,1,1979,15,1,2014
Female,52,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1963,1,8,2013
Male,45,Caucasian,F,other,0,0,0,3,1,M2,other,0,NA,NA,1,1970,31,8,2013
Female,49,Caucasian,F,robbery,0,0,0,2,0,NA,NA,0,NA,NA,0,1967,8,3,2014
Male,32,African-American,F,violence,0,1,0,14,0,NA,NA,0,NA,NA,0,1983,16,12,2013
Male,21,African-American,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1995,1,3,2014
Male,54,African-American,M,traffic,0,0,0,3,0,NA,NA,0,NA,NA,0,1962,4,6,2013
Male,60,African-American,F,robbery,0,0,0,0,1,M1,robbery,0,NA,NA,0,1955,17,8,2013
Male,34,African-American,F,other,0,0,0,2,1,M1,violence,0,NA,NA,1,1982,1,8,2014
Female,29,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,8,3,2013
Male,26,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1989,27,9,2013
Male,25,Caucasian,M,violence,0,0,0,0,1,M2,other,0,NA,NA,1,1991,26,12,2013
Male,36,Caucasian,F,robbery,0,0,0,14,1,M1,other,0,NA,NA,1,1980,13,7,2013
Male,37,Caucasian,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1978,25,5,2013
Male,46,Caucasian,F,drugs,0,0,0,2,1,M1,robbery,0,NA,NA,1,1969,16,11,2013
Male,29,African-American,F,drugs,0,0,0,5,0,NA,NA,0,NA,NA,0,1987,23,2,2013
Male,50,African-American,F,other,0,0,0,11,0,NA,NA,0,NA,NA,0,1965,9,9,2013
Male,37,Caucasian,F,violence,0,0,0,5,0,NA,NA,0,NA,NA,0,1979,1,12,2013
Female,37,Caucasian,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1978,11,9,2013
Male,30,Other,F,drugs,0,0,0,13,1,M2,traffic,1,F2,other,1,1985,6,8,2013
Male,25,African-American,F,traffic,0,0,0,3,1,M1,other,0,NA,NA,1,1991,11,4,2014
Female,51,Caucasian,M,violence,0,0,0,0,1,MO3,other,0,NA,NA,1,1964,1,6,2014
Male,32,Hispanic,M,traffic,0,0,0,0,1,F3,drugs,0,NA,NA,1,1983,24,11,2013
Male,29,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1986,21,1,2013
Male,21,African-American,M,other,0,2,0,2,1,M1,violence,1,M1,violence,1,1995,24,11,2012
Male,22,African-American,F,violence,0,0,0,3,0,NA,NA,0,NA,NA,0,1993,11,1,2013
Male,29,African-American,M,violence,0,0,0,0,1,M2,traffic,0,NA,NA,1,1986,14,9,2014
Male,34,African-American,F,drugs,2,1,3,21,1,M1,other,0,NA,NA,1,1981,11,1,2013
Female,23,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,1,3,2014
Male,33,Caucasian,F,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1982,3,6,2013
Male,24,Caucasian,F,traffic,0,0,0,2,1,M2,traffic,0,NA,NA,1,1991,9,7,2014
